0,1,0
Breast-AdenoCA::SP10084,0.0,0.5031080787783919
Breast-AdenoCA::SP10150,0.0,2.2194787019794644
Breast-AdenoCA::SP10470,0.0,1.5918380934587555
Breast-AdenoCA::SP10563,0.0,2.1965500749914977
Breast-AdenoCA::SP10635,0.0,2.0922908822391832
Breast-AdenoCA::SP10944,0.0,2.362446057544396
Breast-AdenoCA::SP11045,0.0,2.179412107537693
Breast-AdenoCA::SP11171,0.0,1.9519694007518176
Breast-AdenoCA::SP11235,0.0,0.9969457812498757
Breast-AdenoCA::SP11292,0.0,1.512803241467069
Breast-AdenoCA::SP116331,0.0,0.8013385955416759
Breast-AdenoCA::SP116333,0.0,1.5044025549699995
Breast-AdenoCA::SP116335,0.0,0.8849359175135119
Breast-AdenoCA::SP116339,0.0,1.2304196692651859
Breast-AdenoCA::SP116341,0.0,1.3686463165858727
Breast-AdenoCA::SP116343,0.0,1.1963165668754123
Breast-AdenoCA::SP116345,0.0,0.9409661720663811
Breast-AdenoCA::SP116347,0.0,1.2789502077234358
Breast-AdenoCA::SP116349,0.0,1.5401919858173714
Breast-AdenoCA::SP116351,0.0,1.4178773023760511
Breast-AdenoCA::SP116353,0.0,1.1140531134408462
Breast-AdenoCA::SP116355,0.0,1.8440878654312192
Breast-AdenoCA::SP116357,0.0,1.4028843119224694
Breast-AdenoCA::SP116359,0.0,1.4712359228431566
Breast-AdenoCA::SP116361,0.0,2.503170077863098
Breast-AdenoCA::SP116363,0.0,1.4748320262044547
Breast-AdenoCA::SP116365,0.0,1.1144809733649872
Breast-AdenoCA::SP116367,0.0,0.8558826485013773
Breast-AdenoCA::SP116369,0.0,1.285779662852073
Breast-AdenoCA::SP116371,0.0,1.3104799379222154
Breast-AdenoCA::SP116373,0.0,1.5450451377790664
Breast-AdenoCA::SP116375,0.0,1.392385154325642
Breast-AdenoCA::SP116377,0.0,1.3172963748606117
Breast-AdenoCA::SP116379,0.0,1.5388349438822377
Breast-AdenoCA::SP116946,0.0,1.2173974680548882
Breast-AdenoCA::SP116947,0.0,1.9092887709205604
Breast-AdenoCA::SP116948,0.0,1.2975581779232903
Breast-AdenoCA::SP116963,0.0,1.507244285332105
Breast-AdenoCA::SP116991,0.0,1.5395863344726912
Breast-AdenoCA::SP117011,0.0,2.0963950584815927
Breast-AdenoCA::SP117032,0.0,1.932881651875893
Breast-AdenoCA::SP117057,0.0,1.4665705506900037
Breast-AdenoCA::SP117078,0.0,1.5623184377149517
Breast-AdenoCA::SP117079,0.0,1.373768771403911
Breast-AdenoCA::SP117105,0.0,1.223094075130735
Breast-AdenoCA::SP117108,0.0,1.0057063404022855
Breast-AdenoCA::SP117113,0.0,1.5276763656591559
Breast-AdenoCA::SP117126,0.0,1.1807197317782956
Breast-AdenoCA::SP117127,0.0,1.3420138667083243
Breast-AdenoCA::SP117136,0.0,1.0838898210639911
Breast-AdenoCA::SP117162,0.0,1.521388171876458
Breast-AdenoCA::SP117244,0.0,1.6797084301832088
Breast-AdenoCA::SP117245,0.0,2.1412926368522163
Breast-AdenoCA::SP117250,0.0,1.6395613615547022
Breast-AdenoCA::SP117257,0.0,1.9032044026177202
Breast-AdenoCA::SP117312,0.0,2.0042468120918904
Breast-AdenoCA::SP117344,0.0,1.4853181231752224
Breast-AdenoCA::SP117354,0.0,1.5673725474633153
Breast-AdenoCA::SP117363,0.0,2.127613738642017
Breast-AdenoCA::SP117369,0.0,1.409919102513407
Breast-AdenoCA::SP117370,0.0,1.1706615191284224
Breast-AdenoCA::SP117372,0.0,1.7192740540691833
Breast-AdenoCA::SP117378,0.0,1.381445300062603
Breast-AdenoCA::SP117402,0.0,2.1266653682351793
Breast-AdenoCA::SP117409,0.0,1.1224605043314844
Breast-AdenoCA::SP117454,0.0,1.2416216637081106
Breast-AdenoCA::SP117538,0.0,1.6744449918801525
Breast-AdenoCA::SP117552,0.0,1.0996232220904743
Breast-AdenoCA::SP117593,0.0,1.7866110873618526
Breast-AdenoCA::SP117598,0.0,1.8962969020786158
Breast-AdenoCA::SP117614,0.0,1.6321261802853293
Breast-AdenoCA::SP117618,0.0,1.52258459826926
Breast-AdenoCA::SP117629,0.0,1.4109700982681703
Breast-AdenoCA::SP117639,0.0,2.551712429965736
Breast-AdenoCA::SP117676,0.0,1.53075380582683
Breast-AdenoCA::SP117710,0.0,2.049959356763064
Breast-AdenoCA::SP117724,0.0,2.042890731500791
Breast-AdenoCA::SP117728,0.0,1.2919051761354576
Breast-AdenoCA::SP117778,0.0,1.143940422973209
Breast-AdenoCA::SP117785,0.0,1.8245454135419288
Breast-AdenoCA::SP117800,0.0,1.3795139573914632
Breast-AdenoCA::SP117812,0.0,1.5063854771659613
Breast-AdenoCA::SP117834,0.0,1.8567670828372536
Breast-AdenoCA::SP117840,0.0,1.8912836246262268
Breast-AdenoCA::SP117850,0.0,1.8413664221348895
Breast-AdenoCA::SP117882,0.0,2.1098507886665225
Breast-AdenoCA::SP117887,0.0,2.013541251452154
Breast-AdenoCA::SP117901,0.0,2.5526812147830262
Breast-AdenoCA::SP117919,0.0,1.7583284434505408
Breast-AdenoCA::SP117933,0.0,1.4339008290677353
Breast-AdenoCA::SP117944,0.0,1.7646220650691808
Breast-AdenoCA::SP117956,0.0,2.013999075689421
Breast-AdenoCA::SP117975,0.0,2.0120241075161456
Breast-AdenoCA::SP117983,0.0,1.690193208862762
Breast-AdenoCA::SP118012,0.0,1.027833860038878
Breast-AdenoCA::SP118038,0.0,3.118799130349213
Breast-AdenoCA::SP118073,0.0,1.3674467236987171
Breast-AdenoCA::SP118074,0.0,0.839848753339683
Breast-AdenoCA::SP118077,0.0,1.7063345561564454
Breast-AdenoCA::SP11808,0.0,1.474532427405983
Breast-AdenoCA::SP11878,0.0,1.3390056330119653
Breast-AdenoCA::SP11948,0.0,1.564761558181591
Breast-AdenoCA::SP12049,0.0,1.6276198219582847
Breast-AdenoCA::SP12186,0.0,2.5251605974034814
Breast-AdenoCA::SP124193,0.0,1.6838062035380403
Breast-AdenoCA::SP124195,0.0,1.4862659263194473
Breast-AdenoCA::SP124197,0.0,2.276722474073458
Breast-AdenoCA::SP124199,0.0,2.091542248919869
Breast-AdenoCA::SP124207,0.0,0.8103199072172949
Breast-AdenoCA::SP13036,0.0,1.054896175225962
Breast-AdenoCA::SP2144,0.0,1.2891984685785047
Breast-AdenoCA::SP2145,0.0,0.6445943750477188
Breast-AdenoCA::SP2146,0.0,1.677752285712156
Breast-AdenoCA::SP2147,0.0,1.405987267075198
Breast-AdenoCA::SP2148,0.0,1.297941401258118
Breast-AdenoCA::SP2149,0.0,1.5410247874381722
Breast-AdenoCA::SP2150,0.0,2.3308747009362483
Breast-AdenoCA::SP2151,0.0,1.9409335238692274
Breast-AdenoCA::SP2152,0.0,1.1032006080854915
Breast-AdenoCA::SP2153,0.0,1.841066613731115
Breast-AdenoCA::SP2154,0.0,1.417341178026855
Breast-AdenoCA::SP2155,0.0,1.6825066921836735
Breast-AdenoCA::SP2156,0.0,1.3014076395774317
Breast-AdenoCA::SP2158,0.0,2.7670426982125536
Breast-AdenoCA::SP2159,0.0,1.6612806705976393
Breast-AdenoCA::SP2160,0.0,1.8494209844029834
Breast-AdenoCA::SP2293,0.0,1.3568576498716118
Breast-AdenoCA::SP2349,0.0,1.6416266660238303
Breast-AdenoCA::SP2357,0.0,1.9520097857767866
Breast-AdenoCA::SP2714,0.0,1.4722606968472824
Breast-AdenoCA::SP2731,0.0,1.5520377155361258
Breast-AdenoCA::SP2766,0.0,1.3725620687790023
Breast-AdenoCA::SP2793,0.0,1.4738104129087044
Breast-AdenoCA::SP2799,0.0,1.1598859636417833
Breast-AdenoCA::SP2801,0.0,1.6106798447077737
Breast-AdenoCA::SP2826,0.0,1.6577861550913289
Breast-AdenoCA::SP2881,0.0,1.6136695506906107
Breast-AdenoCA::SP2997,0.0,2.1901875524066723
Breast-AdenoCA::SP3016,0.0,1.405876823839102
Breast-AdenoCA::SP3415,0.0,1.3882485104386055
Breast-AdenoCA::SP3631,0.0,1.2206689998050284
Breast-AdenoCA::SP4265,0.0,1.2458243500132333
Breast-AdenoCA::SP4472,0.0,0.8771956626362583
Breast-AdenoCA::SP4523,0.0,1.0490625335837467
Breast-AdenoCA::SP4535,0.0,2.1477899420705775
Breast-AdenoCA::SP4557,0.0,0.9123375314688786
Breast-AdenoCA::SP4593,0.0,1.6649927330988246
Breast-AdenoCA::SP4820,0.0,1.2714476670652646
Breast-AdenoCA::SP4875,0.0,1.5545097507409937
Breast-AdenoCA::SP5017,0.0,0.7003992609282328
Breast-AdenoCA::SP5052,0.0,2.466879077437276
Breast-AdenoCA::SP5279,0.0,2.0951406755993456
Breast-AdenoCA::SP5381,0.0,1.783880534444899
Breast-AdenoCA::SP5393,0.0,1.351410756202739
Breast-AdenoCA::SP5448,0.0,1.8043129774899356
Breast-AdenoCA::SP5473,0.0,1.278885240617078
Breast-AdenoCA::SP5559,0.0,2.0797761758300455
Breast-AdenoCA::SP5636,0.0,1.235487413870862
Breast-AdenoCA::SP5784,0.0,2.6340989608833723
Breast-AdenoCA::SP5808,0.0,1.8280317653285652
Breast-AdenoCA::SP5820,0.0,1.4887738678127311
Breast-AdenoCA::SP5844,0.0,1.3173729762014066
