,Before,After
0,-19504.18849762901,-19800.858588511004
1,-6596.704940402104,-6660.772512546433
2,-3354.6605327999446,-3392.7087807423427
3,-4255.327943892667,-4305.495955959964
4,-6981.172801568731,-7016.651745761766
5,-2115.725393202179,-2159.4357723579938
6,-7289.389637913959,-7539.493812017731
7,-1277.6954750075968,-1292.4889344306837
8,-4121.585902216864,-4205.864539483854
9,-11383.317914795694,-11531.674513037708
10,-3900.877432650475,-3953.1083554933525
