,Before,After
0,-5658.493505451357,-5725.472538046448
1,-3546.5429102583275,-3609.3125846646294
2,-632.73992386456,-641.9894774594569
3,-3184.0794071032174,-3236.1120571659744
4,-1907.6797689978837,-1959.435822225814
5,-2532.396103726282,-2587.087884081703
6,-3585.105284364201,-3647.9343993890907
7,-1074.3914179825829,-1106.7278426741461
8,-315.5898481683555,-330.30076908902186
9,87.28905823999614,86.8957488989657
10,-11389.182894217893,-11389.182894217893
